씨불알,1,0,1,1,0,0,0,0,0,0,1,1,0
씨붕,1,0,1,1,0,0,0,0,0,0,1,0,0
씨브럴,1,0,1,1,0,0,0,0,0,0,1,1,0
씨블,1,0,1,1,0,0,0,0,0,0,1,0,0
씨블년,1,1,1,1,0,0,0,0,0,0,1,0,0
씨븡새끼,1,1,1,1,0,0,0,0,0,0,1,0,0
씨빨,1,0,1,1,0,0,0,0,0,0,1,0,0
씨이발,1,0,1,1,0,0,1,0,0,0,1,0,0
씨이벌,1,0,1,1,0,0,1,0,0,0,1,0,0
씨이불,1,0,1,1,0,0,1,0,0,0,1,0,0
씨이붕,1,0,1,1,0,0,1,0,0,0,1,0,0
씨이팔,1,0,1,1,0,0,1,0,0,0,1,0,0
씨파넘,1,1,1,1,0,0,0,0,0,0,1,0,0
씨팍새끼,1,1,1,1,0,0,0,0,0,0,1,0,0
씨팍세끼,1,1,1,1,0,0,0,0,0,0,1,0,0
씨팔,1,0,1,1,0,0,0,0,0,0,1,0,0
씨펄,1,0,1,1,0,0,0,0,0,0,1,0,0
씨퐁넘,1,1,1,1,0,0,0,0,0,0,1,0,0
씨퐁뇬,1,1,1,1,0,0,0,0,0,0,1,0,0
씨퐁보지,1,0,0,1,0,0,0,0,0,0,1,1,0
씨퐁자지,1,0,0,1,0,0,0,0,0,0,1,1,0
씹년,1,1,1,1,0,0,0,0,0,0,1,0,0
씹물,1,0,0,1,0,0,0,0,0,0,1,1,0
씹미랄,1,0,0,1,0,0,0,0,0,0,1,0,0
씹버지,1,0,0,1,0,0,0,0,0,0,1,1,0
씹보지,1,0,0,1,0,0,0,0,0,0,1,1,0
씹부랄,1,0,0,1,0,0,0,0,0,0,1,1,0
씹브랄,1,0,0,1,0,0,0,0,0,0,1,1,0
씹빵구,1,0,0,1,0,0,0,0,0,0,1,0,0
씹뽀지,1,0,0,1,0,0,0,0,0,0,1,1,0
씹새,1,1,0,1,0,1,0,0,0,0,1,0,0
씹새끼,1,1,1,1,0,0,0,0,0,0,1,0,0
씹세,1,1,0,1,0,1,0,0,0,0,1,0,0
씹쌔끼,1,1,1,1,0,0,0,0,0,0,1,0,0
씹자석,1,1,1,1,0,0,0,0,0,0,1,0,0
씹자슥,1,1,1,1,0,0,0,0,0,0,1,0,0
씹자지,1,0,0,1,0,0,0,0,0,0,1,1,0
씹지랄,1,0,1,1,0,0,0,0,0,0,1,0,0
씹창,1,1,0,1,0,0,0,0,0,0,1,1,0
씹창녀,1,1,0,1,0,0,0,0,0,0,1,1,0
씹탱,1,1,0,1,0,1,0,0,0,0,1,0,0
씹탱굴이,1,0,0,1,0,0,0,0,0,0,1,0,0
씹탱이,1,0,0,1,0,0,0,0,0,0,1,0,0
씹팔,1,0,1,1,0,0,0,0,0,0,1,0,0
아가리,0,0,1,0,0,0,0,0,0,0,0,0,0
애무,0,0,0,0,0,0,0,0,0,0,0,1,0
애미,0,0,0,0,0,0,0,0,0,0,0,0,0
애미랄,1,0,0,0,0,1,0,0,0,1,1,0,0
애미보지,0,0,0,0,0,0,0,0,0,0,0,1,0
애미씨뱅,0,0,0,1,0,0,0,0,0,0,1,0,0
애미자지,0,0,0,0,0,0,0,0,0,0,1,1,0
애미잡년,0,1,0,0,0,0,0,0,0,0,1,0,0
애미좃물,0,0,0,0,0,0,0,0,0,0,1,1,0
애비,0,0,0,0,0,0,0,0,0,0,0,0,0
애자,0,0,0,0,0,0,0,0,0,1,1,0,0
양아치,0,0,0,0,0,1,0,0,0,0,0,0,0
어미강간,0,0,0,0,0,0,0,0,0,0,0,1,0
어미따먹자,0,0,0,1,0,0,0,0,0,1,0,1,0
어미쑤시자,0,0,0,1,0,0,0,0,0,0,1,1,0
엄창,0,1,0,0,0,1,0,0,0,1,1,1,0
에미,0,0,0,0,0,0,0,0,0,0,1,0,0
에비,0,0,0,0,0,0,0,0,0,0,1,0,0
염병,0,0,1,0,0,0,0,0,0,0,0,0,0
염병할,0,0,0,0,0,0,0,0,0,0,1,0,0
염뵹,0,0,0,0,0,0,0,0,0,0,1,0,0
엿먹어라,0,0,0,0,0,0,0,0,0,0,0,0,0
오랄,0,0,0,0,0,0,0,0,0,0,0,1,0
오르가즘,0,0,0,0,0,0,0,0,0,0,0,1,0
왕버지,0,0,0,0,0,0,0,0,0,0,1,1,0
왕자지,0,0,0,0,0,0,0,0,0,0,0,1,0
왕잠지,0,0,0,0,0,0,0,0,0,0,1,1,0
왕털버지,0,0,0,0,0,0,0,0,0,0,1,1,0
왕털보지,0,0,0,0,0,0,0,0,0,0,0,1,0
왕털자지,0,0,0,0,0,0,0,0,0,0,0,1,0
왕털잠지,0,0,0,0,0,0,0,0,0,0,1,1,0
우미쑤셔,0,0,0,1,0,0,0,0,0,0,1,1,0
유두,0,0,0,0,0,0,0,0,0,0,0,1,0
유두빨어,0,0,0,1,0,0,0,0,0,0,0,1,0
유두핧어,0,0,0,0,0,0,0,0,0,0,0,1,0
유방,0,0,0,0,0,0,0,0,0,0,0,1,0
유방만져,0,0,0,0,0,0,0,0,0,0,0,1,0
유방빨아,0,0,0,1,0,0,0,0,0,0,0,1,0
유방주물럭,0,0,0,0,0,0,0,0,0,0,0,1,0
유방쪼물딱,0,0,0,1,0,0,0,0,0,0,1,1,0
유방쪼물럭,0,0,0,1,0,0,0,0,0,0,1,1,0
유방핧아,0,0,0,0,0,0,0,0,0,0,0,1,0
유방핧어,0,0,0,0,0,0,0,0,0,0,0,1,0
육갑,0,0,0,0,0,0,0,0,0,0,0,0,0
이년,0,1,0,0,0,0,0,0,0,0,0,0,0
자기핧아,0,0,0,0,0,0,0,0,0,0,0,1,0
자지,0,0,0,0,0,0,0,0,0,0,0,1,0
자지구녕,0,0,0,0,0,0,0,0,0,0,1,1,0
자지구멍,0,0,0,0,0,0,0,0,0,0,0,1,0
자지꽂아,0,0,0,1,0,0,0,0,0,0,0,1,0
자지넣자,0,0,0,0,0,0,0,0,0,0,0,1,0
자지뜨더,0,0,0,1,0,0,0,0,0,0,1,1,0
자지뜯어,0,0,0,1,0,0,0,0,0,0,0,1,0
자지박어,0,0,0,0,0,0,0,0,0,0,0,1,0
자지빨아,0,0,0,1,0,0,0,0,0,0,0,1,0
자지빨아줘,0,0,0,1,0,0,0,0,0,0,0,1,0
자지빨어,0,0,0,1,0,0,0,0,0,0,0,1,0
자지쑤셔,0,0,0,1,0,0,0,0,0,0,0,1,0
자지쓰레기,0,0,0,1,0,0,0,0,0,0,1,1,0
자지정개,0,0,0,0,0,0,0,0,0,0,1,1,0
자지짤라,0,0,0,1,0,0,0,0,0,0,0,1,0
자지털,0,0,0,0,0,0,0,0,0,0,0,1,0
자지핧아,0,0,0,0,0,0,0,0,0,0,0,1,0
자지핧아줘,0,0,0,0,0,0,0,0,0,0,0,1,0
자지핧어,0,0,0,0,0,0,0,0,0,0,0,1,0
작은보지,0,0,0,0,0,0,0,0,0,0,0,1,0
잠지,0,0,0,0,0,0,0,0,0,0,1,1,0
잠지뚫어,0,0,0,1,0,0,0,0,0,0,1,1,0
잠지물마셔,0,0,0,0,0,0,0,0,0,0,1,1,0
잠지털,0,0,0,0,0,0,0,0,0,0,1,1,0
잠짓물마셔,0,0,0,0,0,0,0,0,0,0,1,1,0
잡년,1,1,0,0,1,0,0,0,0,0,0,0,0
잡놈,1,1,0,0,1,0,0,0,0,0,0,0,0
저년,0,1,0,0,1,0,0,0,0,0,0,0,0
젓가튼,1,0,0,0,1,0,0,0,0,0,1,1,0
젓가튼쉐이,1,1,0,0,1,0,0,0,0,0,1,1,0
젓같내,1,0,0,0,0,0,0,0,0,0,1,1,0
젓같은,1,0,0,0,0,0,0,0,0,0,1,1,0
젓까,1,0,0,1,0,0,0,0,0,0,1,1,0
젓나,0,0,0,0,0,0,0,0,0,0,1,0,0
젓냄새,0,1,0,0,0,0,0,0,0,0,1,1,0
젓대가리,0,0,0,0,1,0,0,0,0,0,1,1,0
젓떠,1,0,0,1,0,0,0,0,0,1,1,1,0
젓마무리,1,0,0,0,0,0,0,0,0,0,1,1,0
젓만이,0,0,0,0,0,0,0,0,0,0,1,1,0
젓물,1,0,0,0,0,0,0,0,0,0,1,1,0
젓물냄새,1,1,0,0,0,0,0,0,0,0,1,1,0
젓밥,1,0,0,0,0,0,0,0,0,0,1,1,0
